TransactionID,TransactionDate,CustomerID,TransactionType,Category,Amount,BalanceAfterTxn,PaymentMode,Merchant,IsFraudulent
TXN507764,2025-04-13 04:39:27,CUST2522,Debit,Shopping,5703.1,183585.49,UPI,Amazon,No
TXN501902,2025-04-13 04:43:32,CUST2117,Debit,Insurance Premium,602.51,40565.66,Net Banking,Amazon,No
TXN505292,2025-04-13 05:28:05,CUST2102,Debit,Groceries,6308.6,41908.21,Debit Card,Reliance Digital,No
TXN503757,2025-04-13 06:12:10,CUST2520,Credit,Freelance Income,35152.97,184369.32,Net Banking,,No
TXN505270,2025-04-13 11:58:22,CUST2041,Debit,Healthcare,13241.78,147539.24,Credit Card,HDFC Bank,No
TXN501162,2025-04-13 12:26:01,CUST2439,Debit,Healthcare,50.0,416673.64,UPI,Reliance Digital,No
TXN507669,2025-04-13 13:38:06,CUST2008,Debit,Entertainment,4657.46,,Credit Card,BigBasket,No
TXN507611,2025-04-13 14:47:20,CUST2462,Debit,Utilities,1851.3,480670.35,Debit Card,Swiggy,No
TXN502415,2025-04-13 14:50:33,CUST2451,Credit,Salary,42649.22,428343.24,UPI,Apollo Pharmacy,No
TXN505279,2025-04-13 16:30:08,CUST2443,Credit,Refund,50.0,411020.54,,Mutual Fund SIP,No
TXN503408,2025-04-13 20:36:21,CUST2326,Debit,Shopping,5447.28,71402.99,Debit Card,Reliance Digital,No
TXN500183,2025-04-14 00:43:30,CUST2387,Credit,Investment Return,35769.07,,Cheque,Amazon,No
TXN507349,2025-04-14 00:51:52,CUST2565,Debit,Shopping,657.35,24831.73,UPI,Uber,No
TXN505940,2025-04-14 01:00:36,CUST2094,Credit,Interest Credit,56371.74,461995.65,Debit Card,Apollo Pharmacy,No
TXN503027,2025-04-14 03:25:17,CUST2455,Credit,Refund,49744.82,460271.57,,Swiggy,No
TXN501425,2025-04-14 04:14:03,CUST2032,Debit,Rent,3794.44,61268.87,Credit Card,HDFC Bank,No
TXN501819,2025-04-14 10:08:33,CUST2578,Debit,Healthcare,1444.19,171849.83,UPI,Netflix,No
TXN500784,2025-04-14 13:53:50,CUST2102,Debit,Travel,5996.98,215209.06,Cash,Employer Payroll,No
TXN504900,2025-04-14 14:18:50,CUST2230,Debit,Insurance Premium,208.26,,Debit Card,BigBasket,No
TXN507490,2025-04-14 14:45:44,CUST2342,Debit,Healthcare,1223.87,29343.98,UPI,Amazon,No
TXN505365,2025-04-14 14:54:32,CUST2330,Debit,Groceries,3857.52,294074.02,UPI,Mutual Fund SIP,No
TXN503880,2025-04-14 17:41:39,CUST2443,Debit,Shopping,1275.69,153869.12,Debit Card,Apollo Pharmacy,No
TXN503655,2025-04-14 18:41:55,CUST2467,Debit,Shopping,575.46,327123.56,UPI,Reliance Digital,No
TXN500622,2025-04-14 18:53:15,CUST2577,Debit,Healthcare,1113.99,317546.49,Cheque,Uber,No
TXN503168,2025-04-14 19:14:03,CUST2279,Debit,Dining,6340.68,164527.52,Credit Card,Apollo Pharmacy,No
TXN501087,2025-04-14 21:16:33,CUST2525,Debit,Utilities,4568.83,3242.41,Cash,Apollo Pharmacy,No
TXN500100,2025-04-15 00:17:33,CUST2367,Debit,EMI - Loan,97.52,71239.56,UPI,Zomato,No
TXN506462,2025-04-15 08:22:06,CUST2187,Debit,Rent,458.28,209176.26,Debit Card,,No
TXN502403,2025-04-15 10:50:51,CUST2589,Debit,Utilities,5995.9,435178.55,UPI,Local Store,No
TXN501616,2025-04-15 10:57:02,CUST2071,Debit,Travel,3242.31,104811.19,Debit Card,LIC,No
TXN504617,2025-04-15 13:47:39,CUST2312,Debit,Travel,555.15,367684.12,UPI,IRCTC,No
TXN507488,2025-04-15 15:59:10,CUST2071,Debit,Healthcare,3567.64,209737.88,Debit Card,Uber,No
TXN501110,2025-04-15 20:40:49,CUST2153,Debit,Insurance Premium,2443.77,142787.23,Net Banking,Apollo Pharmacy,No
TXN504383,2025-04-15 23:59:57,CUST2559,Credit,Interest Credit,146930.94,274264.35,Debit Card,BigBasket,No
TXN504031,2025-04-16 00:25:02,CUST2169,Credit,Investment Return,42684.57,15008.09,Debit Card,IRCTC,No
TXN506774,2025-04-16 03:33:25,CUST2322,Credit,Freelance Income,63760.62,419560.5,Cash,Local Store,No
TXN507258,2025-04-16 03:36:26,CUST2534,Debit,Travel,4970.34,25255.99,UPI,Reliance Digital,No
TXN500537,2025-04-16 04:11:47,CUST2065,Debit,Dining,1482.96,456871.16,Cash,HDFC Bank,No
TXN504001,2025-04-16 04:29:25,CUST2011,Credit,Salary,42811.08,113313.32,Net Banking,Swiggy,No
TXN504752,2025-04-16 08:54:48,CUST2169,Debit,Dining,880.83,136673.76,Debit Card,Employer Payroll,No
TXN502991,2025-04-16 09:35:09,CUST2198,Credit,Interest Credit,60166.18,147110.96,Net Banking,IRCTC,No
TXN505073,2025-04-16 10:03:07,CUST2572,Credit,Freelance Income,63357.11,108705.31,UPI,HDFC Bank,No
TXN500145,2025-04-16 11:02:50,CUST2299,Debit,Entertainment,2804.02,172352.29,UPI,Amazon,No
TXN505807,2025-04-16 11:42:16,CUST2241,Debit,Healthcare,1819.95,67602.59,UPI,Local Store,No
TXN506380,2025-04-16 11:53:38,CUST2525,Debit,Entertainment,527.98,283947.74,UPI,Apollo Pharmacy,No
TXN505372,2025-04-16 15:30:18,CUST2510,Credit,Refund,35171.41,464063.03,Debit Card,BigBasket,No
TXN505748,2025-04-16 22:03:37,CUST2011,Credit,Freelance Income,48187.69,491080.15,Debit Card,Swiggy,No
TXN502673,2025-04-16 22:26:26,CUST2124,Debit,EMI - Loan,1259.94,209084.09,UPI,Netflix,No
TXN502646,2025-04-17 01:56:33,CUST2106,Debit,Dining,235.99,156891.81,Credit Card,Swiggy,No
TXN505068,2025-04-17 02:01:50,CUST2399,Debit,Entertainment,4782.5,182405.64,UPI,IRCTC,No
TXN502631,2025-04-17 04:16:42,CUST2447,Credit,Refund,65068.01,299642.58,Cheque,,No
TXN505619,2025-04-17 08:03:43,CUST2570,Debit,Shopping,1996.14,475183.08,Net Banking,Employer Payroll,No
TXN502462,2025-04-17 10:10:02,CUST2487,Debit,Entertainment,2020.89,298593.73,UPI,HDFC Bank,No
TXN503482,2025-04-17 11:01:23,CUST2346,Debit,Utilities,143.36,399495.76,Credit Card,Apollo Pharmacy,No
TXN501703,2025-04-17 12:02:00,CUST2388,Debit,Travel,1713.4,411023.29,UPI,Netflix,No
TXN502184,2025-04-17 12:44:13,CUST2414,Credit,Refund,26533.09,104347.71,Net Banking,HDFC Bank,No
TXN506553,2025-04-17 14:13:59,CUST2521,Debit,Healthcare,7768.61,119749.6,Debit Card,Netflix,No
TXN500045,2025-04-17 14:48:41,CUST2059,Debit,Travel,3656.36,162296.51,Debit Card,Amazon,No
TXN506027,2025-04-17 15:05:00,CUST2386,Credit,Freelance Income,106142.35,168357.81,Debit Card,Electricity Board,No
TXN504431,2025-04-17 15:43:19,CUST2172,Credit,Salary,34480.07,179496.45,UPI,IRCTC,No
TXN500470,2025-04-17 19:50:17,CUST2068,Debit,Travel,1301.64,,Net Banking,Local Store,No
TXN502011,2025-04-17 20:46:47,CUST2045,Debit,Healthcare,1122.66,395871.09,Debit Card,Local Store,No
TXN505186,2025-04-17 20:56:08,CUST2362,Credit,Investment Return,48584.22,268596.62,UPI,Apollo Pharmacy,No
TXN500076,2025-04-17 21:04:18,CUST2448,Credit,Investment Return,30348.42,252287.97,Credit Card,Mutual Fund SIP,No
TXN500834,2025-04-17 22:16:26,CUST2410,Credit,Investment Return,77272.85,,Debit Card,HDFC Bank,No
TXN503983,2025-04-17 22:25:02,CUST2596,Debit,Healthcare,11479.56,198163.76,UPI,Netflix,No
TXN504227,2025-04-18 00:40:23,CUST2402,Credit,Refund,61456.66,105976.15,UPI,IRCTC,No
TXN502478,2025-04-18 02:22:56,CUST2525,Debit,Healthcare,4600.62,51549.45,UPI,Employer Payroll,No
TXN505886,2025-04-18 04:36:23,CUST2543,Credit,Investment Return,47388.76,163467.17,UPI,IRCTC,No
TXN503931,2025-04-18 05:38:38,CUST2090,Credit,Freelance Income,20292.14,232530.34,Cash,Swiggy,No
TXN501217,2025-04-18 09:05:59,CUST2003,Debit,EMI - Loan,3422.99,204331.32,Net Banking,Uber,No
TXN506822,2025-04-18 12:21:51,CUST2530,Debit,Healthcare,4519.3,55865.91,UPI,BigBasket,No
TXN507569,2025-04-18 14:20:25,CUST2519,Debit,Travel,3505.77,178105.64,UPI,Local Store,No
TXN501549,2025-04-18 16:42:39,CUST2521,Debit,Healthcare,201.05,408167.95,Net Banking,HDFC Bank,No
TXN503268,2025-04-18 18:53:13,CUST2192,Debit,Healthcare,8309.28,386069.6,Debit Card,Zomato,No
TXN503566,2025-04-18 19:38:57,CUST2111,Debit,Travel,1031.67,300499.68,UPI,Zomato,No
TXN503137,2025-04-18 20:21:51,CUST2213,Debit,EMI - Loan,5567.01,125632.13,Cash,Apollo Pharmacy,No
TXN503944,2025-04-18 21:59:24,CUST2029,Credit,Freelance Income,29015.44,45869.43,Debit Card,HDFC Bank,No
TXN503401,2025-04-19 01:34:04,CUST2003,Debit,Insurance Premium,8573.26,259158.65,UPI,BigBasket,No
TXN503551,2025-04-19 05:11:54,CUST2251,Debit,Dining,8402.54,218466.61,Net Banking,Employer Payroll,No
TXN505704,2025-04-19 05:23:44,CUST2046,Debit,Healthcare,4140.31,124257.66,UPI,Electricity Board,No
TXN505007,2025-04-19 07:23:54,CUST2375,Debit,Healthcare,1627.89,443855.32,Debit Card,Employer Payroll,No
TXN505182,2025-04-19 12:11:33,CUST2389,Debit,Shopping,1556.47,421112.48,Net Banking,Zomato,No
TXN503142,2025-04-19 14:45:57,CUST2565,Debit,Entertainment,2794.51,66703.6,UPI,Uber,No
TXN504348,2025-04-19 15:38:05,CUST2447,Debit,Groceries,2169.93,311463.17,UPI,Uber,No
TXN504338,2025-04-19 16:52:14,CUST2005,Debit,Healthcare,112.48,417860.49,Cash,Zomato,No
TXN503700,2025-04-19 17:57:10,CUST2174,Credit,Refund,55879.63,443684.16,Debit Card,Mutual Fund SIP,No
TXN502357,2025-04-19 17:57:46,CUST2371,Debit,Rent,2018.32,465257.69,Debit Card,Uber,No
TXN500556,2025-04-19 20:11:15,CUST2431,Debit,Rent,6698.96,140807.51,UPI,Netflix,No
TXN505566,2025-04-19 20:45:34,CUST2032,Debit,Utilities,4533.3,106731.01,Cheque,BigBasket,No
TXN504365,2025-04-20 00:33:12,CUST2453,Debit,Groceries,1596.46,114121.17,Net Banking,Reliance Digital,No
TXN502842,2025-04-20 03:19:28,CUST2391,Debit,Healthcare,462.24,232132.84,Net Banking,Netflix,No
TXN500771,2025-04-20 08:10:18,CUST2027,Credit,Investment Return,39532.4,132035.67,Debit Card,Electricity Board,No
TXN504475,2025-04-20 08:22:02,CUST2253,Debit,EMI - Loan,970.48,102465.11,UPI,LIC,No
TXN502787,2025-04-20 09:14:21,CUST2177,Debit,Utilities,1288.57,461385.99,Debit Card,Uber,No
TXN506656,2025-04-20 13:06:54,CUST2480,Debit,Utilities,11538.22,211864.59,Credit Card,Reliance Digital,No
TXN502443,2025-04-20 15:18:30,CUST2455,Debit,Travel,1014.44,409028.8,Debit Card,Zomato,No
TXN504957,2025-04-20 17:54:49,CUST2317,Debit,Travel,333.62,170164.56,Net Banking,Mutual Fund SIP,No
TXN503159,2025-04-20 22:49:18,CUST2456,Debit,Travel,3934.24,,Debit Card,BigBasket,No
TXN505117,2025-04-21 00:28:16,CUST2391,Debit,Shopping,531.01,212452.25,UPI,Employer Payroll,No
TXN501759,2025-04-21 02:50:06,CUST2189,Debit,Healthcare,2003.59,368676.38,Cheque,Apollo Pharmacy,No
TXN506408,2025-04-21 06:26:53,CUST2468,Debit,EMI - Loan,206.81,49899.02,Cheque,IRCTC,No
TXN501183,2025-04-21 08:09:51,CUST2087,Credit,Freelance Income,98837.75,495442.9,UPI,Reliance Digital,No
TXN501284,2025-04-21 13:54:42,CUST2560,Credit,Salary,66817.4,472630.33,Credit Card,Amazon,No
TXN503857,2025-04-21 15:36:21,CUST2306,Debit,Healthcare,1033.53,455482.98,Debit Card,LIC,No
TXN505303,2025-04-21 18:54:11,CUST2192,Credit,Refund,26093.18,161779.34,UPI,Netflix,No
TXN501878,2025-04-21 23:24:01,CUST2311,Credit,Freelance Income,47429.11,,Debit Card,HDFC Bank,No
TXN502718,2025-04-22 00:38:54,CUST2380,Credit,Investment Return,41491.7,441960.66,Cash,Reliance Digital,No
TXN503002,2025-04-22 00:55:07,CUST2369,Debit,Travel,6820.29,352973.88,Net Banking,Local Store,No
TXN507734,2025-04-22 03:22:07,CUST2298,Debit,Healthcare,662.46,326362.63,UPI,BigBasket,No
TXN505632,2025-04-22 04:37:46,CUST2005,Debit,Insurance Premium,8339.83,443782.31,UPI,Local Store,No
TXN503298,2025-04-22 09:02:19,CUST2058,Debit,Shopping,6009.58,178865.42,UPI,Reliance Digital,No
TXN502255,2025-04-22 11:49:00,CUST2241,Debit,Utilities,2435.71,345480.16,Cash,Electricity Board,No
TXN503512,2025-04-22 14:52:26,CUST2484,Credit,Freelance Income,16770.94,201800.77,Net Banking,Zomato,No
TXN503332,2025-04-22 17:30:04,CUST2560,Debit,Dining,3267.68,27397.45,UPI,Local Store,No
TXN500802,2025-04-22 20:03:45,CUST2047,Debit,Shopping,437.36,,Net Banking,Swiggy,No
TXN500485,2025-04-22 20:38:00,CUST2143,Credit,Interest Credit,61446.68,184846.82,Debit Card,Swiggy,No
TXN507106,2025-04-23 03:39:03,CUST2069,Debit,Entertainment,2993.99,280065.65,UPI,IRCTC,No
TXN500929,2025-04-23 06:22:53,CUST2125,Credit,Investment Return,35762.63,153640.3,UPI,HDFC Bank,No
TXN502821,2025-04-23 08:19:34,CUST2336,Debit,Rent,1090.21,18063.25,UPI,Uber,No
TXN501475,2025-04-23 08:41:10,CUST2268,Debit,Healthcare,3762.4,106199.76,UPI,Zomato,No
TXN504289,2025-04-23 09:26:36,CUST2567,Debit,Rent,8412.51,272376.49,Cheque,BigBasket,No
TXN507342,2025-04-23 09:38:25,CUST2066,Debit,Rent,260.2,49432.98,Debit Card,Netflix,No
TXN503113,2025-04-23 11:39:10,CUST2415,Debit,Rent,1945.7,429409.65,UPI,Local Store,No
TXN507979,2025-04-23 14:49:33,CUST2393,Debit,Utilities,1149.7,,UPI,Local Store,No
TXN506928,2025-04-23 15:38:37,CUST2525,Debit,Entertainment,5134.51,174321.91,UPI,Netflix,No
TXN506616,2025-04-23 16:24:47,CUST2410,Debit,Entertainment,117.84,235513.24,UPI,Apollo Pharmacy,No
TXN501455,2025-04-23 17:26:54,CUST2096,Debit,Utilities,334.18,198129.74,Net Banking,Apollo Pharmacy,No
TXN505984,2025-04-23 20:22:35,CUST2245,Debit,Rent,249.43,59505.16,Debit Card,HDFC Bank,No
TXN505811,2025-04-23 20:38:27,CUST2281,Debit,Dining,2409.58,364986.93,Debit Card,HDFC Bank,No
TXN501719,2025-04-23 21:03:48,CUST2092,Debit,EMI - Loan,11156.87,123522.06,Cash,Swiggy,No
TXN501458,2025-04-23 23:35:39,CUST2518,Debit,Groceries,1606.57,,Debit Card,Reliance Digital,No
TXN504106,2025-04-24 10:39:26,CUST2542,Debit,Dining,820.6,421298.83,Credit Card,Employer Payroll,No
TXN501140,2025-04-24 10:52:10,CUST2393,Debit,Healthcare,341.89,26506.44,UPI,BigBasket,No
TXN502488,2025-04-24 13:58:18,CUST2428,Credit,Refund,40199.19,115069.5,UPI,Local Store,No
TXN503847,2025-04-24 14:59:07,CUST2116,Credit,Freelance Income,10140.75,198282.35,Debit Card,IRCTC,No
TXN503088,2025-04-24 21:27:17,CUST2353,Debit,Shopping,1958.36,460747.41,UPI,Mutual Fund SIP,No
TXN504259,2025-04-24 21:39:06,CUST2119,Debit,Dining,1164.36,324497.38,Cash,Apollo Pharmacy,No
TXN507184,2025-04-24 23:18:41,CUST2275,Debit,Utilities,7466.72,248725.76,Credit Card,Reliance Digital,No
TXN500662,2025-04-25 02:18:15,CUST2502,Debit,Healthcare,2616.77,187763.84,Debit Card,Apollo Pharmacy,No
TXN504747,2025-04-25 04:38:54,CUST2278,Credit,Refund,61916.0,245328.23,Net Banking,Electricity Board,No
TXN500213,2025-04-25 10:42:12,CUST2298,Debit,Shopping,4216.3,464193.15,UPI,Local Store,No
TXN502767,2025-04-25 11:24:31,CUST2531,Credit,Salary,48900.62,51959.39,Debit Card,Electricity Board,No
TXN503190,2025-04-25 15:40:20,CUST2125,Debit,Dining,411.37,409337.12,Net Banking,Employer Payroll,No
TXN507091,2025-04-26 01:20:28,CUST2407,Debit,Groceries,4196.89,376874.28,Debit Card,BigBasket,No
TXN502577,2025-04-26 02:38:59,CUST2180,Debit,EMI - Loan,2183.1,259795.56,Net Banking,Reliance Digital,No
TXN501164,2025-04-26 05:40:20,CUST2333,Debit,EMI - Loan,828.67,399864.38,Credit Card,Swiggy,No
TXN500851,2025-04-26 08:39:42,CUST2575,Debit,Rent,219.54,498759.31,Debit Card,Local Store,No
TXN505103,2025-04-26 10:56:48,CUST2088,Debit,Travel,218.88,216890.28,UPI,LIC,No
TXN505450,2025-04-26 11:57:22,CUST2435,Debit,Dining,682.21,440904.45,Credit Card,Employer Payroll,No
TXN502258,2025-04-26 18:08:36,CUST2415,Debit,Entertainment,2391.31,422262.65,Credit Card,IRCTC,No
TXN500898,2025-04-26 19:47:16,CUST2404,Debit,Entertainment,1002.36,198513.78,Credit Card,HDFC Bank,No
TXN501603,2025-04-27 00:03:47,CUST2427,Debit,Insurance Premium,3257.72,59620.52,Debit Card,IRCTC,No
TXN505349,2025-04-27 04:10:44,CUST2094,Debit,Insurance Premium,1339.27,29970.12,Debit Card,Reliance Digital,No
TXN502179,2025-04-27 04:59:34,CUST2394,Debit,Utilities,3613.97,448636.44,Debit Card,BigBasket,No
TXN502227,2025-04-27 10:30:51,CUST2481,Debit,Groceries,452.75,368194.5,UPI,IRCTC,No
TXN506309,2025-04-27 12:24:35,CUST2186,Debit,Groceries,1833.72,340606.79,Debit Card,LIC,No
TXN500474,2025-04-27 16:25:04,CUST2148,Debit,Healthcare,561.78,308349.87,Debit Card,,No
TXN504641,2025-04-27 17:06:08,CUST2200,Debit,Entertainment,310.26,151889.59,UPI,Apollo Pharmacy,No
TXN506942,2025-04-27 17:43:34,CUST2046,Debit,EMI - Loan,1636.78,113313.55,Credit Card,Employer Payroll,No
TXN504861,2025-04-27 18:48:22,CUST2052,Debit,Healthcare,2058.05,127524.23,Cheque,LIC,Yes
TXN503280,2025-04-27 19:33:19,CUST2440,Debit,Travel,692.8,219904.52,Net Banking,Employer Payroll,No
TXN507174,2025-04-27 21:18:02,CUST2449,Debit,Travel,4537.95,65914.8,Credit Card,Uber,No
TXN501462,2025-04-28 00:06:17,CUST2573,Debit,Dining,2315.95,492559.25,Debit Card,IRCTC,No
TXN503407,2025-04-28 00:38:31,CUST2565,Credit,Salary,53179.91,115792.88,Debit Card,LIC,No
TXN500703,2025-04-28 01:29:30,CUST2146,Debit,Shopping,1525.97,294343.63,Debit Card,Zomato,No
TXN505061,2025-04-28 03:27:28,CUST2402,Credit,Investment Return,11857.08,33642.63,Debit Card,BigBasket,No
TXN502706,2025-04-28 04:13:28,CUST2476,Debit,Travel,917.86,453459.44,UPI,Apollo Pharmacy,No
TXN505197,2025-04-28 05:38:00,CUST2200,Debit,Rent,1684.6,,UPI,Employer Payroll,No
TXN501762,2025-04-28 11:17:24,CUST2071,Credit,Refund,58884.42,77091.32,,BigBasket,No
TXN503281,2025-04-28 15:22:21,CUST2488,Credit,Salary,73189.25,133972.65,Debit Card,Mutual Fund SIP,No
TXN502675,2025-04-28 18:07:17,CUST2003,Credit,Freelance Income,34888.37,476617.19,Credit Card,Local Store,No
TXN501025,2025-04-28 20:30:10,CUST2230,Debit,Entertainment,3339.91,,Net Banking,Amazon,No
TXN501653,2025-04-28 21:50:30,CUST2314,Credit,Interest Credit,9320.75,147211.68,Cash,Zomato,No
TXN504472,2025-04-29 00:02:39,CUST2193,Debit,Shopping,2263.74,56977.82,Net Banking,LIC,No
TXN507960,2025-04-29 01:48:23,CUST2378,Debit,Healthcare,13435.62,361350.65,UPI,BigBasket,No
TXN506199,2025-04-29 02:43:14,CUST2362,Debit,Shopping,426.5,198012.65,UPI,HDFC Bank,No
TXN502916,2025-04-29 02:59:09,CUST2261,Credit,Salary,24680.73,168174.27,UPI,Mutual Fund SIP,No
TXN502299,2025-04-29 05:17:24,CUST2300,Debit,Travel,4477.56,55483.94,UPI,BigBasket,No
TXN500359,2025-04-29 08:27:58,CUST2529,Credit,Interest Credit,35799.33,369719.43,Cheque,BigBasket,No
TXN505473,2025-04-29 09:30:45,CUST2142,Credit,Freelance Income,80640.67,265836.17,UPI,IRCTC,No
TXN503831,2025-04-29 17:08:32,CUST2253,Debit,Shopping,866.04,174726.83,Net Banking,BigBasket,No
TXN507547,2025-04-29 17:11:44,CUST2286,Debit,Insurance Premium,1923.64,171676.06,UPI,Employer Payroll,No
TXN507650,2025-04-29 18:25:56,CUST2262,Debit,Dining,11076.14,300242.32,UPI,Netflix,No
TXN507053,2025-04-29 21:22:55,CUST2241,Debit,Entertainment,834.54,181315.77,Debit Card,Reliance Digital,No
TXN505299,2025-04-29 23:39:35,CUST2524,Debit,Rent,17529.82,41927.78,Debit Card,,No
TXN505532,2025-04-30 00:29:57,CUST2542,Debit,Healthcare,124.44,,,IRCTC,No
TXN507028,2025-04-30 02:33:20,CUST2529,Debit,Insurance Premium,3009.09,224158.06,UPI,IRCTC,No
TXN501815,2025-04-30 03:04:02,CUST2277,Credit,Refund,36638.22,34971.44,UPI,Local Store,No
TXN504500,2025-04-30 06:06:56,CUST2018,Debit,Shopping,1127.25,405344.18,UPI,,No
TXN504961,2025-04-30 07:34:09,CUST2317,Credit,Investment Return,48897.7,340278.43,Net Banking,Apollo Pharmacy,No
TXN504791,2025-04-30 11:42:13,CUST2486,Debit,Utilities,2300.59,445426.43,UPI,Mutual Fund SIP,No
TXN501714,2025-04-30 14:07:32,CUST2123,Debit,Groceries,5079.64,273353.81,,,No
TXN507183,2025-04-30 16:13:43,CUST2276,Credit,Interest Credit,42282.98,327173.95,UPI,Reliance Digital,No
TXN504721,2025-04-30 17:44:49,CUST2237,Debit,Travel,1112.83,346676.56,Credit Card,Employer Payroll,No
TXN501773,2025-04-30 19:27:40,CUST2057,Debit,Healthcare,7971.61,197866.11,Cash,Amazon,No
TXN500846,2025-04-30 19:30:48,CUST2353,Debit,Healthcare,4571.47,131256.11,UPI,Local Store,No
TXN500279,2025-04-30 20:01:18,CUST2124,Credit,Freelance Income,45962.09,327807.93,Debit Card,Netflix,No
TXN503493,2025-04-30 20:38:58,CUST2314,Credit,Interest Credit,70309.66,330750.37,Credit Card,IRCTC,No
TXN500547,2025-04-30 22:53:02,CUST2254,Debit,Utilities,1026.0,,Cheque,Electricity Board,No
TXN506445,2025-05-01 00:32:25,CUST2212,Credit,Freelance Income,26808.68,209790.35,Credit Card,Zomato,No
TXN500323,2025-05-01 01:57:02,CUST2062,Debit,Shopping,50.0,121273.66,Debit Card,IRCTC,No
TXN504715,2025-05-01 04:26:25,CUST2033,Debit,Utilities,63.67,428188.37,UPI,HDFC Bank,No
TXN500049,2025-05-01 07:09:39,CUST2461,Debit,Entertainment,1568.28,295743.3,Cheque,Mutual Fund SIP,No
TXN503265,2025-05-01 10:20:04,CUST2371,Debit,Utilities,9685.17,336004.94,Cash,Electricity Board,No
TXN504670,2025-05-01 19:11:21,CUST2112,Credit,Salary,79087.48,327531.08,UPI,Reliance Digital,No
TXN505688,2025-05-01 19:20:37,CUST2100,Credit,Investment Return,28966.16,275437.48,Debit Card,Netflix,No
TXN506511,2025-05-01 20:21:14,CUST2366,Debit,Insurance Premium,5641.54,336272.3,Cheque,BigBasket,No
TXN500218,2025-05-01 21:39:44,CUST2518,Credit,Freelance Income,72295.49,368435.53,UPI,Uber,No
TXN500143,2025-05-01 21:54:56,CUST2230,Debit,Shopping,5083.14,,Net Banking,LIC,No
TXN506568,2025-05-02 00:36:52,CUST2453,Debit,Healthcare,11261.56,91721.35,,Mutual Fund SIP,No
TXN500804,2025-05-02 01:54:11,CUST2211,Debit,EMI - Loan,1866.62,247352.66,Credit Card,Reliance Digital,No
TXN504833,2025-05-02 03:10:51,CUST2511,Debit,Groceries,147.07,253657.18,Cash,Electricity Board,No
TXN506077,2025-05-02 03:17:43,CUST2265,Debit,Shopping,361.73,499964.01,Debit Card,Apollo Pharmacy,No
TXN501563,2025-05-02 05:40:33,CUST2586,Debit,Travel,3276.99,472096.72,UPI,IRCTC,No
TXN501851,2025-05-02 12:02:39,CUST2376,Debit,Utilities,2687.52,218267.88,UPI,Zomato,No
TXN507674,2025-05-02 12:58:36,CUST2498,Debit,Travel,9497.74,84911.79,Cheque,Reliance Digital,No
TXN501801,2025-05-02 14:09:31,CUST2182,Debit,EMI - Loan,11510.87,,Debit Card,Employer Payroll,No
TXN503267,2025-05-02 14:35:10,CUST2225,Debit,Rent,763.69,337077.09,Cheque,LIC,No
TXN503842,2025-05-02 18:27:25,CUST2461,Credit,Salary,34092.92,134170.4,Debit Card,Employer Payroll,No
TXN505475,2025-05-02 19:44:17,CUST2303,Debit,Travel,1711.77,341156.07,Debit Card,BigBasket,No
TXN500390,2025-05-03 00:07:01,CUST2520,Debit,Healthcare,6242.1,287980.74,Net Banking,Local Store,No
TXN504131,2025-05-03 00:35:39,CUST2319,Debit,EMI - Loan,618.66,491581.47,Debit Card,Local Store,No
TXN506263,2025-05-03 01:07:00,CUST2035,Debit,EMI - Loan,740.37,258009.26,Debit Card,Amazon,No
TXN502125,2025-05-03 02:46:54,CUST2035,Debit,Utilities,2820.39,270970.07,UPI,Uber,No
TXN507360,2025-05-03 06:05:25,CUST2449,Debit,Groceries,5964.26,449744.08,Debit Card,Electricity Board,No
TXN502270,2025-05-03 11:08:01,CUST2428,Debit,Healthcare,3691.05,109902.58,UPI,Apollo Pharmacy,No
TXN500229,2025-05-03 12:11:21,CUST2436,Credit,Freelance Income,30944.05,247065.33,UPI,BigBasket,No
TXN506427,2025-05-03 14:48:16,CUST2448,Debit,EMI - Loan,3495.34,381691.32,UPI,Netflix,No
TXN507394,2025-05-03 15:55:36,CUST2447,Debit,Rent,1054.47,496892.87,UPI,Amazon,No
TXN507146,2025-05-03 17:06:14,CUST2367,Debit,Utilities,6131.53,18127.16,Net Banking,Apollo Pharmacy,No
TXN507450,2025-05-03 22:41:56,CUST2373,Debit,Entertainment,656.37,264972.84,Net Banking,HDFC Bank,No
TXN503009,2025-05-03 23:00:52,CUST2264,Debit,Healthcare,4881.09,424708.36,UPI,Mutual Fund SIP,No
TXN506766,2025-05-04 04:18:24,CUST2083,Debit,Travel,2277.31,194781.47,UPI,Netflix,No
